任务组分页ID	任务ID（注意：任务ID不能超过65500）	刷新规则(不配置为不刷新 1为每日刷新 2为每周刷新)	组ID，选取数量	权重	备注	分页名	任务名	任务介绍	任务或成就图标	标签{"颜色ID","表.key"})	排序	解锁条件	未解锁隐藏	前置任务id	领取奖励后是否在列表中显示	任务类型	检查值	扩展参数 不填为不限制	可执行次数	奖励列表	开始时间,格式	结束时间，格式同开始时间	隐藏倒计时	跳转界面	跳转参数	条件跳转	背景图	背景SPINE	地区限制目前可填：0国内外,1国内,2海外
41	20137				单人第1关伤害达到10000（无尽暮影）	ui.TxtDLC8.BtnOnline	achievement_dlc.Name121	achievement_dlc.Describe121_1							1	153	10000	{9050}		{{4,3,2,1,50},{5,29,4,2,30}}	[202406061000]	[202406200400]				OnlineBoss.CheckOpenAct()			
41	20138				单人第2关伤害达到20000	ui.TxtDLC8.BtnOnline	achievement_dlc.Name121	achievement_dlc.Describe121_2							1	153	20000	{9051}		{{4,3,2,1,50},{5,29,4,2,40}}	[202406061000]	[202406200400]				OnlineBoss.CheckOpenAct()			
41	20139				单人第3关伤害达到30000	ui.TxtDLC8.BtnOnline	achievement_dlc.Name121	achievement_dlc.Describe121_3							1	153	30000	{9052}		{{4,3,2,1,50},{4,3,1,1,5000}}	[202406061000]	[202406200400]				OnlineBoss.CheckOpenAct()			
41	20140				单人第4关伤害达到40000	ui.TxtDLC8.BtnOnline	achievement_dlc.Name121	achievement_dlc.Describe121_4							1	153	40000	{9053}		{{4,3,2,1,50},{4,3,1,1,5000}}	[202406061000]	[202406200400]				OnlineBoss.CheckOpenAct()			
41	20141				进行联机关1次	ui.TxtDLC8.BtnOnline	achievement_dlc.Name122	achievement_dlc.Describe122_1							1	52	1	{24}		{{4,3,2,1,50},{5,29,4,2,20}}	[202406061000]	[202406200400]				OnlineBoss.CheckOpenAct()			
41	20142				进行联机关3次	ui.TxtDLC8.BtnOnline	achievement_dlc.Name122	achievement_dlc.Describe122_1							1	52	3	{24}		{{4,3,2,1,50},{5,29,4,2,30}}	[202406061000]	[202406200400]				OnlineBoss.CheckOpenAct()			
																													
42	20143				通关危险评级Ⅰ-闪击战线、驻防战线、重装战线关卡	ui.TxtDLC8.BtnRepression	achievement_dlc.Name128	achievement_dlc.Describe128_1							1	128	3	{15,{5637,5638,5639}}		{{4,3,2,1,50},{4,3,1,1,3000}}	[202406201000]	[202407110400]				Repression_Chapter.GoToRepression			
42	20144				通关危险评级Ⅱ-闪击战线、驻防战线、重装战线关卡	ui.TxtDLC8.BtnRepression	achievement_dlc.Name128	achievement_dlc.Describe128_2							1	128	3	{15,{5640,5641,5642}}		{{4,3,2,1,20},{4,3,1,1,3000}}	[202406201000]	[202407110400]				Repression_Chapter.GoToRepression			
42	20145				通关危险评级Ⅲ-闪击战线、驻防战线、重装战线关卡	ui.TxtDLC8.BtnRepression	achievement_dlc.Name128	achievement_dlc.Describe128_3							1	128	3	{15,{5643,5644,5645}}		{{4,3,2,1,20},{4,3,1,1,3000}}	[202406201000]	[202407110400]				Repression_Chapter.GoToRepression			
42	20146				通关危险评级Ⅰ-所有临时阵地	ui.TxtDLC8.BtnRepression	achievement_dlc.Name123	achievement_dlc.Describe123_1							1	128	6	{15,{5610,5611,5612,5613,5614,5615}}		{{5,29,4,2,50},{4,3,1,1,5000}}	[202406201000]	[202407110400]				Repression_Chapter.GoToRepression			
42	20147				通关危险评级Ⅱ-所有临时阵地	ui.TxtDLC8.BtnRepression	achievement_dlc.Name123	achievement_dlc.Describe123_2							1	128	9	{15,{5616,5617,5618,5619,5620,5621,5622,5623,5624}}		{{5,29,4,2,50},{4,3,1,1,5000}}	[202406201000]	[202407110400]				Repression_Chapter.GoToRepression			
42	20148				通关危险评级Ⅲ-所有临时阵地	ui.TxtDLC8.BtnRepression	achievement_dlc.Name123	achievement_dlc.Describe123_3							1	128	12	{15,{5625,5626,5627,5628,5629,5630,5631,5632,5633,5634,5635,5636}}		{{5,29,4,2,50},{4,3,1,1,5000}}	[202406201000]	[202407110400]				Repression_Chapter.GoToRepression			
42	20149				【复施黎明】绩点达到30000	ui.TxtDLC8.BtnRepression	achievement_dlc.Name124	achievement_dlc.Describe124							1	141	30000	{30000}		{{10,1,26,1,1},{4,3,1,1,5000}}	[202406201000]	[202407110400]				Repression_Chapter.GoToRepression			
																													
43	20150				累计完成【勇者游戏】3次	ui.TxtOnlineEvent3	achievement_dlc.Name125	achievement_dlc.Describe125_1							1	52	3	{21}		{{5,29,4,2,50},{4,3,1,1,3000}}	[202406240400]	[202407080400]				Online.GoToUI({21})			
43	20151				累计完成【勇者游戏】5次	ui.TxtOnlineEvent3	achievement_dlc.Name125	achievement_dlc.Describe125_1							1	52	5	{21}		{{5,29,4,2,50},{4,3,1,1,3000}}	[202406240400]	[202407080400]				Online.GoToUI({21})			
43	20152				累计完成【勇者游戏】10次	ui.TxtOnlineEvent3	achievement_dlc.Name125	achievement_dlc.Describe125_1							1	52	10	{21}		{{13,1,13,1,1},{4,3,1,1,5000}}	[202406240400]	[202407080400]				Online.GoToUI({21})			
43	20153				累计完成【勇者游戏】12次	ui.TxtOnlineEvent3	achievement_dlc.Name125	achievement_dlc.Describe125_1							1	52	12	{21}		{{5,29,4,1,20},{4,3,1,1,10000}}	[202406240400]	[202407080400]				Online.GoToUI({21})			
43	20154				在400秒内完成1次【勇者游戏】	ui.TxtOnlineEvent3	achievement_dlc.Name126	achievement_dlc.Describe126_1							1	131	1	{400,21}		{{5,29,4,1,20},{4,3,1,1,5000}}	[202406240400]	[202407080400]				Online.GoToUI({21})			
43	20155				在300秒内完成1次【勇者游戏】	ui.TxtOnlineEvent3	achievement_dlc.Name126	achievement_dlc.Describe126_2							1	131	1	{300,21}		{{5,29,4,1,20},{4,3,1,1,8000}}	[202406240400]	[202407080400]				Online.GoToUI({21})			
																													
44	20156	1			活动期间，登录游戏1次（每日刷新）空都演绎	ui.TxtDLC9.BtnStory	achievement_dlc.Name131	achievement_dlc.Describe131		{"59d80d","achievement.icon1"}					1	11	1			{{5,29,5,1,10},{4,3,1,1,2000}}	[202407110400]	[202408220400]							
44	20157				累计消耗3200 恒沙信用点（核对完成额度是否合理）	ui.TxtDLC9.BtnStory	achievement_dlc.Name132	achievement_dlc.Describe132							1	5	3200	{5,29,5,1}		{{11,1,15,1,1}}	[202407110400]	[202408220400]		Dlc9Shop					
44	20158				累计获得550 恒沙嘉奖码（核对完成额度是否合理）	ui.TxtDLC9.BtnStory	achievement_dlc.Name143	achievement_dlc.Describe143							1	3	550	{5,29,5,2}		{{4,3,2,1,50},{4,3,1,1,5000}}	[202407110400]	[202408220400]							
44	20159				累计获得700 恒沙嘉奖码（核对完成额度是否合理）	ui.TxtDLC9.BtnStory	achievement_dlc.Name143	achievement_dlc.Describe143							1	3	700	{5,29,5,2}		{{9,2,40,2,1}}	[202407110400]	[202408220400]							
44	20160				通关1次队员试用——新换装里芙	ui.TxtDLC9.BtnStory	achievement_dlc.Name133	achievement_dlc.Describe133_1		{"46D8D9","achievement.icon3"}					1	2	1	{5044}		{{5,29,5,2,10},{4,3,1,1,2000}}	[202407110400]	[202408080400]				Activity.OpenActicity(125,45)			
44	20161				通关1次队员试用——新换装芬妮	ui.TxtDLC9.BtnStory	achievement_dlc.Name133	achievement_dlc.Describe133_2		{"46D8D9","achievement.icon3"}					1	2	1	{5045}		{{5,29,5,2,10},{4,3,1,1,2000}}	[202407251000]	[202408220400]				Activity.OpenActicity(126,46)			
44	20169				通关1次时装试用——里芙恒约	ui.TxtDLC9.BtnStory	achievement_dlc.Name117	achievement_dlc.Describe133_4		{"46D8D9","achievement.icon3"}					1	2	1	{5046}		{{5,29,5,2,10},{4,3,1,1,2000}}	[202407110400]	[202408080400]				Activity.OpenActicity(134,47)			
44	20170				通关1次时装试用——芬妮恒约	ui.TxtDLC9.BtnStory	achievement_dlc.Name117	achievement_dlc.Describe133_5		{"46D8D9","achievement.icon3"}					1	2	1	{5047}		{{5,29,5,2,10},{4,3,1,1,2000}}	[202407251000]	[202408220400]				Activity.OpenActicity(135,48)			
44	20171				通关1次时装试用——伊切尔3星BP皮肤	ui.TxtDLC9.BtnStory	achievement_dlc.Name117	achievement_dlc.Describe133_7		{"46D8D9","achievement.icon3"}					1	2	1	{5050}		{{5,29,5,2,10},{4,3,1,1,2000}}	[202407110400]	[202408210400]				Activity.OpenActicity(138,51)			
44	20172				通关1次时装试用——里芙宇航服2.0	ui.TxtDLC9.BtnStory	achievement_dlc.Name117	achievement_dlc.Describe133_8		{"46D8D9","achievement.icon3"}					1	2	1	{5049}		{{5,29,5,2,10},{4,3,1,1,2000}}	[202407110400]	[202408220400]				Activity.OpenActicity(137,50)			
44	20173				通关1次时装试用——雨燕4星皮皮肤	ui.TxtDLC9.BtnStory	achievement_dlc.Name117	achievement_dlc.Describe133_9		{"46D8D9","achievement.icon3"}					1	2	1	{5048}		{{5,29,5,2,10},{4,3,1,1,2000}}	[202407110400]	[202408220400]				Activity.OpenActicity(136,49)			
44	20174				完成DLC9主线关卡 1	ui.TxtDLC9.BtnStory	achievement_dlc.Name134	achievement_dlc.Describe134_1							1	2	1	{11311}		{{5,29,5,2,10},{4,3,1,1,2000}}	[202407110400]	[202408220400]	1			DLC_Logic.GotoDlcMainStory(11311,16,"dlc9story")			
44	20175				完成DLC9主线关卡 2	ui.TxtDLC9.BtnStory	achievement_dlc.Name134	achievement_dlc.Describe134_2							1	2	1	{11312}		{{5,29,5,2,10},{4,3,1,1,2000}}	[202407110400]	[202408220400]	1			DLC_Logic.GotoDlcMainStory(11312,16,"dlc9story")			
44	20176				完成DLC9主线关卡 3	ui.TxtDLC9.BtnStory	achievement_dlc.Name134	achievement_dlc.Describe134_3							1	2	1	{11313}		{{5,29,5,2,10},{4,3,1,1,2000}}	[202407110400]	[202408220400]	1			DLC_Logic.GotoDlcMainStory(11313,16,"dlc9story")			
44	20177				完成DLC9主线关卡 4	ui.TxtDLC9.BtnStory	achievement_dlc.Name134	achievement_dlc.Describe134_4							1	2	1	{11314}		{{5,29,5,2,10},{4,3,1,1,2000}}	[202407110400]	[202408220400]	1			DLC_Logic.GotoDlcMainStory(11314,16,"dlc9story")			
44	20178				完成DLC9主线关卡 5	ui.TxtDLC9.BtnStory	achievement_dlc.Name134	achievement_dlc.Describe134_5							1	2	1	{11315}		{{5,29,5,2,10},{4,3,1,1,2000}}	[202407110400]	[202408220400]	1			DLC_Logic.GotoDlcMainStory(11315,16,"dlc9story")			
44	20179				完成DLC9主线关卡 6	ui.TxtDLC9.BtnStory	achievement_dlc.Name134	achievement_dlc.Describe134_6							1	2	1	{11316}		{{5,29,5,2,10},{4,3,1,1,2000}}	[202407110400]	[202408220400]	1			DLC_Logic.GotoDlcMainStory(11316,16,"dlc9story")			
44	20180				完成DLC9主线关卡 7	ui.TxtDLC9.BtnStory	achievement_dlc.Name134	achievement_dlc.Describe134_7							1	2	1	{11317}		{{5,29,5,2,10},{4,3,1,1,5000}}	[202407110400]	[202408220400]	1			DLC_Logic.GotoDlcMainStory(11317,16,"dlc9story")			
44	20181				完成DLC9主线关卡 8	ui.TxtDLC9.BtnStory	achievement_dlc.Name134	achievement_dlc.Describe134_8							1	2	1	{11318}		{{5,29,5,2,10},{4,3,1,1,5000}}	[202407110400]	[202408220400]	1			DLC_Logic.GotoDlcMainStory(11318,16,"dlc9story")			
44	20182				完成DLC9主线关卡 9	ui.TxtDLC9.BtnStory	achievement_dlc.Name134	achievement_dlc.Describe134_9							1	2	1	{11319}		{{5,29,5,2,10},{4,3,1,1,5000}}	[202407110400]	[202408220400]	1			DLC_Logic.GotoDlcMainStory(11319,16,"dlc9story")			
44	20183				完成DLC9主线关卡 10	ui.TxtDLC9.BtnStory	achievement_dlc.Name134	achievement_dlc.Describe134_10							1	2	1	{11320}		{{5,29,5,2,10},{4,3,1,1,5000}}	[202407110400]	[202408220400]	1			DLC_Logic.GotoDlcMainStory(11320,16,"dlc9story")			
44	20184				完成DLC9主线关卡 11	ui.TxtDLC9.BtnStory	achievement_dlc.Name134	achievement_dlc.Describe134_11							1	2	1	{11321}		{{5,29,5,2,10},{4,3,1,1,5000}}	[202407110400]	[202408220400]	1			DLC_Logic.GotoDlcMainStory(11321,16,"dlc9story")			
44	20185				完成DLC9主线关卡 12	ui.TxtDLC9.BtnStory	achievement_dlc.Name134	achievement_dlc.Describe134_12							1	2	1	{11322}		{{5,29,5,2,10},{4,3,1,1,5000}}	[202407110400]	[202408220400]	1			DLC_Logic.GotoDlcMainStory(11322,16,"dlc9story")			
44	20186				DLC9-复刷-01	ui.TxtDLC9.BtnStory	achievement_dlc.Name135	achievement_dlc.Describe135_1							1	2	1	{5700}		{{5,29,5,2,10},{4,3,1,1,2000}}	[202407110400]	[202408220400]	1	Dlc9Refresh	{12}				
44	20187				DLC9-复刷-02	ui.TxtDLC9.BtnStory	achievement_dlc.Name135	achievement_dlc.Describe135_2							1	2	1	{5701}		{{5,29,5,2,10},{4,3,1,1,2000}}	[202407110400]	[202408220400]	1	Dlc9Refresh	{12}				
44	20188				DLC9-复刷-03	ui.TxtDLC9.BtnStory	achievement_dlc.Name135	achievement_dlc.Describe135_3							1	2	1	{5702}		{{5,29,5,2,10},{4,3,1,1,2000}}	[202407110400]	[202408220400]	1	Dlc9Refresh	{12}				
44	20189				DLC9-复刷-04	ui.TxtDLC9.BtnStory	achievement_dlc.Name135	achievement_dlc.Describe135_4							1	2	1	{5703}		{{5,29,5,2,10},{4,3,1,1,2000}}	[202407110400]	[202408220400]	1	Dlc9Refresh	{12}				
44	20190				DLC9-复刷-05	ui.TxtDLC9.BtnStory	achievement_dlc.Name135	achievement_dlc.Describe135_5							1	2	1	{5704}		{{5,29,5,2,10},{4,3,1,1,2000}}	[202407110400]	[202408220400]	1	Dlc9Refresh	{12}				
44	20191				DLC9-复刷-06	ui.TxtDLC9.BtnStory	achievement_dlc.Name135	achievement_dlc.Describe135_6							1	2	1	{5705}		{{5,29,5,2,20},{4,3,1,1,5000}}	[202407110400]	[202408220400]	1	Dlc9Refresh	{12}				
																													
45	20192				DLC9死斗任意难度完成第10波挑战	ui.TxtDLC9.BtnDefense	achievement_dlc.Name136	achievement_dlc.Describe136_1							1	73	10			{{4,3,2,1,20},{5,29,5,2,30}}	[202407220400]	[202408050400]				DefendLogic.CheckOpenAct()			
45	20193	2			DLC9死斗【每周刷新】死斗积分达到40000	ui.TxtDLC9.BtnDefense	achievement_dlc.Name136	achievement_dlc.Describe136_2		{"FFC500","achievement.icon2"}					1	206	40000			{{4,3,2,1,20},{5,29,5,1,20}}	[202407220400]	[202408050400]				DefendLogic.CheckOpenAct()			
45	20194	2			DLC9死斗【每周刷新】死斗积分达到60000	ui.TxtDLC9.BtnDefense	achievement_dlc.Name136	achievement_dlc.Describe136_2		{"FFC500","achievement.icon2"}					1	206	60000			{{4,3,2,1,40},{5,29,5,1,20}}	[202407220400]	[202408050400]				DefendLogic.CheckOpenAct()			
45	20195	2			DLC9死斗【每周刷新】死斗积分达到80000	ui.TxtDLC9.BtnDefense	achievement_dlc.Name136	achievement_dlc.Describe136_2		{"FFC500","achievement.icon2"}					1	206	80000			{{4,3,2,1,40},{5,29,5,1,20}}	[202407220400]	[202408050400]				DefendLogic.CheckOpenAct()			
45	20196	2			DLC9死斗【每周刷新】在任意难度中，连续击杀60只怪	ui.TxtDLC9.BtnDefense	achievement_dlc.Name137	achievement_dlc.Describe137_1		{"FFC500","achievement.icon2"}					1	207	60	{0,60}		{{4,3,2,1,20},{5,29,5,1,20}}	[202407220400]	[202408050400]				DefendLogic.CheckOpenAct()			
45	20197	2			DLC9死斗【每周刷新】在任意难度中，连续击杀120只怪	ui.TxtDLC9.BtnDefense	achievement_dlc.Name137	achievement_dlc.Describe137_1		{"FFC500","achievement.icon2"}					1	207	120	{0,120}		{{4,3,2,1,20},{5,29,5,1,20}}	[202407220400]	[202408050400]				DefendLogic.CheckOpenAct()			
																													
46	20198	2			累计通关永续连战任意难度1次（每周刷新）	ui.TxtOnlineEvent14	achievement_dlc.Name105	achievement_dlc.Describe105_1		{"FFC500","achievement.icon2"}					1	52	1	{25,26}		{{4,3,2,1,30},{4,3,1,1,2000},{5,29,5,2,20}}	[202407220400]	[202408050400]				Online.GoToUI({25,26})			
46	20199	2			累计通关永续连战任意难度2次（每周刷新）	ui.TxtOnlineEvent14	achievement_dlc.Name105	achievement_dlc.Describe105_1		{"FFC500","achievement.icon2"}					1	52	2	{25,26}		{{4,3,2,1,30},{4,3,1,1,5000},{5,29,5,2,50}}	[202407220400]	[202408050400]				Online.GoToUI({25,26})			
46	20200	2			累计通关永续连战任意难度3次（每周刷新）	ui.TxtOnlineEvent14	achievement_dlc.Name105	achievement_dlc.Describe105_1		{"FFC500","achievement.icon2"}					1	52	3	{25,26}		{{4,3,2,1,30},{4,3,1,1,8000},{5,29,5,1,20}}	[202407220400]	[202408050400]				Online.GoToUI({25,26})			
																													
47	20201				单人第1关伤害达到10000（DLC9）	ui.TxtDLC9.BtnOnline	achievement_dlc.Name139	achievement_dlc.Describe139_1							1	153	10000	{9060}		{{4,3,2,1,50},{4,3,1,1,2000},{5,29,5,2,10}}	[202407150400]	[202407290400]				OnlineBoss.CheckOpenAct()			
47	20202				单人第2关伤害达到20000	ui.TxtDLC9.BtnOnline	achievement_dlc.Name139	achievement_dlc.Describe139_2							1	153	20000	{9061}		{{4,3,2,1,50},{4,3,1,1,5000},{5,29,5,2,20}}	[202407150400]	[202407290400]				OnlineBoss.CheckOpenAct()			
47	20203				单人第3关伤害达到30000	ui.TxtDLC9.BtnOnline	achievement_dlc.Name139	achievement_dlc.Describe139_3							1	153	30000	{9062}		{{4,3,2,1,50},{4,3,1,1,8000},{5,29,5,2,20}}	[202407150400]	[202407290400]				OnlineBoss.CheckOpenAct()			
47	20204				单人第4关伤害达到40000	ui.TxtDLC9.BtnOnline	achievement_dlc.Name139	achievement_dlc.Describe139_4							1	153	40000	{9063}		{{4,3,2,1,50},{4,3,1,1,10000},{5,29,5,2,20}}	[202407150400]	[202407290400]				OnlineBoss.CheckOpenAct()			
47	20205				进行联机关1次	ui.TxtDLC9.BtnOnline	achievement_dlc.Name140	achievement_dlc.Describe140							1	52	1	{28}		{{4,3,2,1,50},{4,3,1,1,5000},{5,29,5,2,20}}	[202407150400]	[202407290400]				OnlineBoss.CheckOpenAct()			
47	20206				进行联机关3次	ui.TxtDLC9.BtnOnline	achievement_dlc.Name140	achievement_dlc.Describe140							1	52	3	{28}		{{4,3,2,1,50},{4,3,1,1,10000},{5,29,5,2,20}}	[202407150400]	[202407290400]				OnlineBoss.CheckOpenAct()			
																													
48	20207				大富翁收集到里芙的结局	ui.TxtDLC9.BtnRichmen	achievement_dlc.Name141	achievement_dlc.Describe141_1							1	218	1	{20}		{{9,2,43,5,1},{4,3,1,1,3000},{5,29,5,2,20}}	[202407110400]	[202408220400]				RichManLoveLogic.CheckOpenAct()			
48	20208				大富翁收集到芬妮的结局	ui.TxtDLC9.BtnRichmen	achievement_dlc.Name141	achievement_dlc.Describe141_2							1	218	1	{21}		{{9,2,44,6,1},{4,3,1,1,5000},{5,29,5,2,20}}	[202407110400]	[202408220400]				RichManLoveLogic.CheckOpenAct()			
48	20209				大富翁收集到茉莉安的结局	ui.TxtDLC9.BtnRichmen	achievement_dlc.Name141	achievement_dlc.Describe141_3							1	218	1	{22}		{{9,2,45,7,1},{4,3,1,1,10000},{5,29,5,2,20}}	[202407110400]	[202408220400]				RichManLoveLogic.CheckOpenAct()			
48	20210				大富翁收集到后宫的结局	ui.TxtDLC9.BtnRichmen	achievement_dlc.Name141	achievement_dlc.Describe141_5							1	218	1	{23}		{{11,1,18,1,1}}	[202407110400]	[202408220400]				RichManLoveLogic.CheckOpenAct()			
48	20211				完成1次大富翁	ui.TxtDLC9.BtnRichmen	achievement_dlc.Name148	achievement_dlc.Describe141_4							1	217	1			{{4,3,2,1,50},{4,3,1,1,5000},{5,29,5,2,10}}	[202407110400]	[202408220400]				RichManLoveLogic.CheckOpenAct()			
48	20212				完成3次大富翁	ui.TxtDLC9.BtnRichmen	achievement_dlc.Name148	achievement_dlc.Describe141_4							1	217	3			{{4,3,2,1,50},{4,3,1,1,10000},{5,29,5,2,10}}	[202407110400]	[202408220400]				RichManLoveLogic.CheckOpenAct()			
48	20213				完成5次大富翁	ui.TxtDLC9.BtnRichmen	achievement_dlc.Name148	achievement_dlc.Describe141_4							1	217	5			{{4,3,2,1,50},{4,3,1,1,15000},{5,29,5,2,15}}	[202407110400]	[202408220400]				RichManLoveLogic.CheckOpenAct()			
																													
49	20214				通关火线突击任意关卡1次	ui.TxtDLC9.BtnNightmare	achievement_dlc.Name142	achievement_dlc.Describe142_1							1	220	1			{{4,3,2,1,50},{4,3,1,1,10000},{5,29,5,2,10}}	[202408080400]	[202408220400]				Online.GoToUI({29,30,31,32})			
49	20215				通关火线突击任意关卡3次	ui.TxtDLC9.BtnNightmare	achievement_dlc.Name142	achievement_dlc.Describe142_1							1	220	3			{{4,3,2,1,50},{4,3,1,1,10000},{5,29,5,2,10}}	[202408080400]	[202408220400]				Online.GoToUI({29,30,31,32})			
49	20216				通关火线突击任意关卡5次	ui.TxtDLC9.BtnNightmare	achievement_dlc.Name142	achievement_dlc.Describe142_1							1	220	5			{{4,3,2,1,50},{4,3,1,1,10000},{5,29,5,2,10}}	[202408080400]	[202408220400]				Online.GoToUI({29,30,31,32})			
49	20217				通关火线突击任意关卡7次	ui.TxtDLC9.BtnNightmare	achievement_dlc.Name142	achievement_dlc.Describe142_1							1	220	7			{{4,3,2,1,50},{4,3,1,1,10000},{5,29,5,2,15}}	[202408080400]	[202408220400]				Online.GoToUI({29,30,31,32})			
																													
50	20218				累计劝降任意15个伙伴	ui.TxtVircaptureMain.title	achievement_dlc.Name144	achievement_dlc.Describe144							1	201	15			{{5,29,5,2,20},{4,3,1,1,10000}}	[202407110400]	[202408220400]				VirCapture:CheckOpenAct()			
50	20219				试炼积分达到2000	ui.TxtVircaptureMain.title	achievement_dlc.Name145	achievement_dlc.Describe145							1	203	2000			{{5,29,5,2,20},{4,3,1,1,10000}}	[202407110400]	[202408220400]				VirCapture:CheckOpenAct()			
50	20220				累计钓鱼10次	ui.TxtVircaptureMain.title	achievement_dlc.Name146	achievement_dlc.Describe146							1	212	10			{{5,29,5,2,20},{4,3,1,1,10000}}	[202407110400]	[202408220400]				VirCapture:CheckOpenAct()			
																													
51	20221				累计获得10个思维译码	ui.TxtDLC5.BtnRoguelike	achievement_dlc.Name147	achievement_dlc.Describe147_1							1	225	10	{31,32,33,34,35,36,37}		{{5,29,5,2,20},{4,3,1,1,10000}}	[202407250400]	[202408150400]				Rogue3DLogic.OpenUI()			
51	20222				累计解锁5个节点	ui.TxtDLC5.BtnRoguelike	achievement_dlc.Name147	achievement_dlc.Describe147_2							1	224	5			{{5,29,5,2,20},{4,3,1,1,10000}}	[202407250400]	[202408150400]				Rogue3DLogic.OpenUI()			
51	20223				完成1次悖论迷宫迭战模式	ui.TxtDLC5.BtnRoguelike	achievement_dlc.Name147	achievement_dlc.Describe147_3							1	181	1	{100}		{{5,29,5,2,20},{4,3,1,1,10000}}	[202407250400]	[202408150400]				Rogue3DLogic.OpenUI()			
																													
																													
52	20224	1			活动期间，登录游戏1次（每日刷新）	ui.TxtDLC10.BtnStory	achievement_dlc.Name149	achievement_dlc.Describe149		{"59d80d","achievement.icon1"}					1	11	1			{{5,29,6,1,10},{4,3,1,1,2000}}	[202408221000]	[202409260400]							
52	20225				累计消耗2600复古胶卷	ui.TxtDLC10.BtnStory	achievement_dlc.Name150	achievement_dlc.Describe150							1	5	2600	{5,29,6,1}		{{11,1,19,1,1}}	[202408221000]	[202409260400]		Dlc10Shop					
