字符串索引	中文简体	1=临时文案  0和不填都=正式文案	//备注
2024tana05_des	拆开琴诺/莫尔索的礼物，是一款多档位按摩仪。从轻柔舒缓的按压，到电力全开的捶打，带给你双重极致享受。	0	
2024tana06	妮塔的爱意礼盒	0	
2024tana06_des	拆开妮塔的礼物，是一家福利院的联名捐赠证书。虽然你对此并不知情，但少女坚信没有你她无法独自完成。	0	
2024tana07	晴的爱意礼盒	0	
2024tana07_des	拆开晴的礼物，是一对栀子花袖扣。上回在你的注视下，少女因分神频频失败，这是她重新烧制的完美作品。	0	
2024tana08	茉莉安的爱意礼盒	0	
2024tana08_des	拆开茉莉安的礼物，是一叠涂装礼卡。可委托阴极科技首席团队定制专属枪械涂装，是贵宾客户才可享受的限量服务。	0	
2024tana09	肴的爱意礼盒	0	
2024tana09_des	拆开肴的礼物，是一张养生秘方。纸上罗列肴亲自搜罗来的各类补品配方，有一部分对应功效明显不是她自用的。	0	
2024tana10	恩雅的爱意礼盒	0	
2024tana10_des	拆开恩雅的礼物，是一盒泡芙点心。现烤出炉，散发着黄油香气，别无二致的外壳之下，暗藏着不同的馅料。	0	
2024tana11	辰星的爱意礼盒	0	
2024tana11_des	拆开辰星的礼物，是一枚同心结。朔州有情人海誓山盟的信物，辰星将贴身佩戴的古玉缚在了绳结的正中心。	0	
2024tana12	猫汐尔的爱意礼盒	0	
2024tana12_des	拆开猫汐尔的礼物，是一条宝石手串。每颗宝石都是猫猫跟随你走遍各地采集而来，未经打磨，蕴藏天然光泽。	0	
2024tana13	瑟瑞斯的爱意礼盒	0	
2024tana13_des	拆开瑟瑞斯的礼物，是一套花瓣标本。你送给少女的花，停驻在了盛开的姿态，犹如她铭刻下关于你的记忆。	0	
2024tana14	苔丝的爱意礼盒	0	
2024tana14_des	拆开苔丝的礼物，是一张苔丝身着“流放欢愉”套装的照片。相纸背面写着：礼物就在我房间，请分析员自取。	0	
2024tana15	凯茜娅的爱意礼盒	0	
2024tana15_des	拆开凯茜娅的礼物，是一张唱片。记录着一首为你创作的吉他旋律，你是她今后人生中，点亮灵感的唯一伴侣。	0	
2024tana16	伊切尔的爱意礼盒	0	
2024tana16_des	拆开伊切尔的礼物，是用橡皮泥捏成的“分析员”。尽管看上去远不如安卡希雅的作品，却饱含质朴纯粹的爱。	0	
2024tana17	临时17	1	
2024tana17_des	临时17_des	1	
			
party_01	冲关积分	0	
party_01_use	海姆向前冲的积分凭证	0	
party_01_des	该积分可提升冲关等级，获得各类奖品	0	
			
presellbox_01	【互动情景·婪夜】预售礼盒	0	
presellbox_01_use	预售礼盒	0	
presellbox_01_des	该预售礼盒在{1}年{2}月{3}日{4}时方可开启，开启后将获得【互动情景·婪夜】	0	
			
card_weapon_box	铭心之诫	0	
card_weapon_box_des	唯有行动，能回报这一刻的宽恕。	0	
			
nabatiBox	纳宝帝联名礼包	1000	2.5宿舍
nabatiBox_des	与纳宝帝联手为分析员准备的礼包，打开礼包可获得：头像-再尝亿口纳宝帝、头像-摸鱼必备纳宝帝、家具-酥脆甜“星”-纳宝帝，家具-浓香佳“肴”-纳宝帝。	1000	2.5宿舍
oatlyBox	OATLY联名礼包	1000	2.7宿舍
oatlyBox_des	与OATLY噢麦力联手为分析员准备的礼包，打开礼包可获得：头像-活力滋味-OATLY、头像-优雅品尝-OATLY、家具-“妮”喃心选-OATLY，家具-“奈”人寻味-OATLY。	1000	2.7宿舍
BoxHubang	虎邦辣酱联名礼包	1000	3.0联动
BoxHubang_des	与虎邦辣酱联手为分析员准备的礼包，打开礼包可获得：头像-辣么上头虎邦、头像-辣么下饭虎邦、头像-辣么得劲虎邦、家具-浓情辣love-虎邦辣酱。	1000	3.0联动
BoxJianlibao	健力宝联名礼包	1000	3.0联动
BoxJianlibao_des	与健力宝联手为分析员准备的礼包，打开礼包可获得：头像-哧溜解渴健力宝、头像-咕咚爽喝健力宝、家具-魅爽激饮-健力宝、家具-魔法绮味-健力宝。	1000	3.0联动
BoxGeLiGao	格力高联名礼包	1000	3.2联动
BoxGeLiGao_des	与格力高联手为分析员准备的礼包，打开礼包可获得：头像-糖芬补充时间、头像-畅享瑞趣时光、家具-甜蜜“芬”享、家具-羞“瑟”共尝。	1000	3.2联动
BoxChuangWei	创维联名礼包	1000	3.5联动
BoxChuangWei_des	与创维联手为分析员准备的礼包，打开礼包可获得：头像-惬意厮磨-创维、家具-定期洁面创维。	1000	3.5联动
BoxLeShi	乐事联名礼包	1000	3.5联动
BoxLeShi_des	与乐事联手为分析员准备的礼包，打开礼包可获得：头像-美味拥抱-乐事、家具-咔滋脆乐事。	1000	3.5联动
			
presellbox_02	【互动情景·暖夜恒约】预售礼盒	0	
presellbox_02_use	预售礼盒	0	
presellbox_02_des	该预售礼盒在{1}年{2}月{3}日{4}时方可开启，开启后将获得【互动情景·暖夜恒约】	0	
presellbox_03	【互动情景·澈心】预售礼盒	0	3.2瑟瑞斯预售礼盒
presellbox_03_use	预售礼盒	0	3.2瑟瑞斯预售礼盒
presellbox_03_des	该预售礼盒在{1}年{2}月{3}日{4}时方可开启，开启后将获得【互动情景·澈心】	0	3.2瑟瑞斯预售礼盒
			
			
rebatebox_1	回馈时装礼盒	0	2.7累充礼盒
rebatebox_1_des	开启后可获得礼盒内全部角色时装	0	2.7累充礼盒
			
arbox001	海境鲛梦AR拓展包	0	DLC3.2AR
arbox001_des	薇蒂雅-天鹅座时装【海境鲛梦】的专属AR拓展包，内含多个AR动作，可解锁并观看少女更多新鲜有趣的动作。	0	DLC3.2AR
			
arbox002	热沙激浪AR拓展包	0	DLC3.2AR
arbox002_des	奈莉德-冥河代理人时装【热沙激浪】的专属AR拓展包，内含多个AR动作，可解锁并观看少女更多新鲜有趣的动作。	0	DLC3.2AR
			
housephoto_player013_photo09	分析员·假日衬衫-强壮		3.2照相馆
housephoto_player013_photo09_use	契影定格拍照姿势		3.2照相馆
housephoto_player013_photo09_des	获得此道具后可解锁对应拍照姿势，在基地-契影定格区域使用		3.2照相馆
housephoto_player013_photo10	分析员·假日衬衫-不错		3.2照相馆
housephoto_player013_photo10_use	契影定格拍照姿势		3.2照相馆
housephoto_player013_photo10_des	获得此道具后可解锁对应拍照姿势，在基地-契影定格区域使用		3.2照相馆
housephoto_player010_photo11	分析员·白色正装-魅力		3.5照相馆
housephoto_player010_photo11_use	契影定格拍照姿势		3.5照相馆
housephoto_player010_photo11_des	获得此道具后可解锁对应拍照姿势，在基地-契影定格区域使用		3.5照相馆
housephoto_player010_photo12	分析员·白色正装-搞怪		3.5照相馆
housephoto_player010_photo12_use	契影定格拍照姿势		3.5照相馆
housephoto_player010_photo12_des	获得此道具后可解锁对应拍照姿势，在基地-契影定格区域使用		3.5照相馆
housephoto_player013_photo13	分析员·花衬衫-动作13	1	3.7照相馆
housephoto_player013_photo13_use	契影定格拍照姿势		3.7照相馆
housephoto_player013_photo13_des	获得此道具后可解锁对应拍照姿势，在基地-契影定格区域使用		3.7照相馆
housephoto_player013_photo14	分析员·花衬衫-动作14	1	3.7照相馆
housephoto_player013_photo14_use	契影定格拍照姿势		3.7照相馆
housephoto_player013_photo14_des	获得此道具后可解锁对应拍照姿势，在基地-契影定格区域使用		3.7照相馆
			
callme_2400001	蜜语相伴·星梦		3.4陪伴
callme_2400001_des	小天师变身为可爱的魔法少女，在星与月的辉光中，她将准备好的魔法界见闻和爱意一一道来。		3.4陪伴
callme_2400001_use	通过供应站购买获得		3.4陪伴
			
OnlineCash	协律晶核	1	3.7新增超元链接商店代币
OnlineCash_des	参与超元链接作战，通过积累精神协作值获得的特殊晶体，可用于兑换“超元链接”商店中的物资	1	3.7新增超元链接商店代币
OnlineCash_use	通过精神协作值奖励活动	1	3.7新增超元链接商店代币
